id;title;description;vendor;published;cvss_score;severity;attack_vector;cwe_category;cwe_explanation;source
CVE-2021-38425;CVE-2021-38425;eProsima Fast DDS versions prior to 2.4.0 (#2269) are susceptible to exploitation when an attacker sends a specially crafted packet to flood a target device with unwanted traffic, which may result in a denial-of-service condition and information exposure.;Fast DDS;05/05/2022 17:15;91;CRITICAL;;CWE-400;This vulnerability falls under CWE-400, Uncontrolled Resource Consumption, because the attacker can exploit the vulnerability to flood the target device, consuming its resources and potentially leading to a denial of service.;Vulners
OSV:CVE-2021-38425;CVE-2021-38425;eProsima Fast DDS versions prior to 2.4.0 (#2269) are susceptible to exploitation when an attacker sends a specially crafted packet to flood a target device with unwanted traffic, which may result in a denial-of-service condition and information exposure.;Fast DDS;05/05/2022 17:15;64;;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption, as it involves flooding the target device with traffic, leading to a denial-of-service condition by exhausting available resources.;Vulners
NVD:CVE-2021-38425;CVE-2021-38425;eProsima Fast DDS versions prior to 2.4.0 (#2269) are susceptible to exploitation when an attacker sends a specially crafted packet to flood a target device with unwanted traffic, which may result in a denial-of-service condition and information exposure.;Fast DDS;05/05/2022 17:15;91;CRITICAL;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The vulnerability description mentions that an attacker can send specially crafted packets to flood the target device, indicating an uncontrolled use of resources like bandwidth, ultimately leading to a denial-of-service.;Vulners
PRION:CVE-2021-38425;Design/Logic Flaw;eProsima Fast DDS versions prior to 2.4.0 (#2269) are susceptible to exploitation when an attacker sends a specially crafted packet to flood a target device with unwanted traffic, which may result in a denial-of-service condition and information exposure.;Fast DDS;05/05/2022 17:15;64;;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The description states that a specially crafted packet can cause the software to consume excessive resources (flooding with traffic), leading to a denial of service.;Vulners
CVELIST:CVE-2021-38425;CVE-2021-38425 eProsima Fast DDS Network Amplification;eProsima Fast DDS versions prior to 2.4.0 (#2269) are susceptible to exploitation when an attacker sends a specially crafted packet to flood a target device with unwanted traffic, which may result in a denial-of-service condition and information exposure.;Fast DDS;05/05/2022 15:24;75;HIGH;;CWE-400;This vulnerability falls under CWE-400, Uncontrolled Resource Consumption. The description highlights that an attacker can send a crafted packet to flood the target, indicating an attack designed to exhaust resources and disrupt service, characteristic of resource consumption flaws.;Vulners
UB:CVE-2021-38425;CVE-2021-38425;"eProsima Fast DDS versions prior to 2.4.0 (#2269) are susceptible to
exploitation when an attacker sends a specially crafted packet to flood a
target device with unwanted traffic, which may result in a
denial-of-service condition and information exposure.";Fast DDS;05/05/2022 00:00;91;CRITICAL;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The description indicates that the vulnerability allows an attacker to flood the target device with traffic, indicating an inability to control resource usage and potentially leading to denial of service.;Vulners
OSV:CVE-2019-15137;CVE-2019-15137;The Access Control plugin in eProsima Fast RTPS through 1.9.0 allows fnmatch pattern matches with topic name strings (instead of the permission expressions themselves), which can lead to unintended connections between participants in a Data Distribution Service (DDS) network.;Fast DDS;18/08/2019 16:15;50;;;CWE-732: Incorrect Permission Assignment for Critical Resource;The vulnerability stems from using the topic name, a less restrictive input, for pattern matching instead of the permission expressions. This could allow unauthorized participants access to data streams due to overly broad matching, similar to granting excessive permissions.;Vulners
OSV:CVE-2019-15136;CVE-2019-15136;The Access Control plugin in eProsima Fast RTPS through 1.9.0 does not check partition permissions from remote participant connections, which can lead to policy bypass for a secure Data Distribution Service (DDS) partition.;Fast DDS;18/08/2019 16:15;50;;;CWE-285;CWE-285 (Improper Authorization) occurs because the software does not properly check permissions when a remote participant attempts to access a secure partition in eProsima Fast RTPS. This lack of authorization enforcement could allow unauthorized access to sensitive data.;Vulners
DEBIANCVE:CVE-2024-30916;CVE-2024-30916;An issue was discovered in eProsima FastDDS v.2.14.0 and before, allows a local attacker to cause a denial of service (DoS) and obtain sensitive information via a crafted max_samples parameter in DurabilityService QoS component.;Fast DDS;11/04/2024 06:15;0;NONE;;CWE-400;This vulnerability falls under CWE-400: Uncontrolled Resource Consumption. The description indicates that a crafted 'max_samples' parameter can lead to excessive resource use (DoS), indicating a lack of control over resource allocation.;Vulners
DEBIANCVE:CVE-2024-30917;CVE-2024-30917;An issue was discovered in eProsima FastDDS v.2.14.0 and before, allows a local attacker to cause a denial of service (DoS) and obtain sensitive information via a crafted history_depth parameter in DurabilityService QoS component.;Fast DDS;11/04/2024 06:15;55;MEDIUM;;CWE-120;CWE-120 (Buffer Copy without Checking Size of Input, 'Classic Buffer Overflow') occurs as the software doesn't validate the size of the 'history_depth' parameter before processing it. An attacker can exploit this by providing a crafted value that exceeds the buffer's capacity, potentially overwriting adjacent memory and causing a crash (DoS) or leaking sensitive information.;Vulners
DEBIANCVE:CVE-2024-26369;CVE-2024-26369;An issue in the HistoryQosPolicy component of FastDDS v2.12.x, v2.11.x, v2.10.x, and v2.6.x leads to a SIGABRT (signal abort) upon receiving DataWriter's data.;Fast DDS;19/03/2024 06:15;75;HIGH;;CWE-476;This vulnerability describes a NULL pointer dereference. Receiving DataWriter's data without proper handling in the HistoryQosPolicy component can cause the software to crash with a SIGABRT signal, which indicates an abnormal termination due to an internal error, likely due to accessing an invalid memory address (NULL pointer). ;Vulners
CVE-2021-38443;CVE-2021-38443;Eclipse CycloneDDS versions prior to 0.8.0 improperly handle invalid structures, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;98;CRITICAL;;CWE-129;This vulnerability falls under CWE-129: Improper Validation of Array Index, because the description mentions improper handling of 'invalid structures' within the XML parser, which strongly suggests a lack of proper bounds checking on array indices or similar data structures during parsing.  This could allow an attacker to write data outside of the allocated memory, leading to potential code execution.;Vulners
CVE-2021-38441;CVE-2021-38441;Eclipse CycloneDDS versions prior to 0.8.0 are vulnerable to a write-what-where condition, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;98;CRITICAL;;CWE-122;CWE-122 (Heap-Based Buffer Overflow) occurs when content intended for a buffer in memory exceeds the buffer's capacity and overwrites adjacent memory locations. In this case, the vulnerability in the XML parser of Eclipse CycloneDDS allows writing arbitrary data, indicating a potential buffer overflow scenario.;Vulners
NVD:CVE-2021-38441;CVE-2021-38441;Eclipse CycloneDDS versions prior to 0.8.0 are vulnerable to a write-what-where condition, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;98;CRITICAL;;CWE-787: Out-of-bounds Write;The vulnerability allows writing data past the intended buffer boundary in the XML parser, potentially overwriting critical data or executing arbitrary code.;Vulners
DEBIANCVE:CVE-2021-38443;CVE-2021-38443;Eclipse CycloneDDS versions prior to 0.8.0 improperly handle invalid structures, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;98;CRITICAL;;CWE-129;CWE-129 (Improper Validation of Array Index) occurs when the application does not validate the index value being used to access an array element. In this case, the CycloneDDS XML parser doesn't properly handle invalidly structured data, potentially allowing out-of-bounds memory access.;Vulners
DEBIANCVE:CVE-2021-38441;CVE-2021-38441;Eclipse CycloneDDS versions prior to 0.8.0 are vulnerable to a write-what-where condition, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;98;CRITICAL;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs when data is written past the boundaries of a buffer allocated on the heap. In this case, the vulnerability in Eclipse CycloneDDS's XML parser allows writing arbitrary values, potentially leading to a heap overflow.;Vulners
NVD:CVE-2021-38443;CVE-2021-38443;Eclipse CycloneDDS versions prior to 0.8.0 improperly handle invalid structures, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;98;CRITICAL;;CWE-129;Improper handling of invalid structures, like the one in CycloneDDS's XML parser, often falls under CWE-129: Improper Validation of Array Index.  This means the software doesn't properly check if it's trying to access a valid memory location within the structure, potentially allowing an attacker to write data outside the intended bounds.;Vulners
PRION:CVE-2021-38441;Design/Logic Flaw;Eclipse CycloneDDS versions prior to 0.8.0 are vulnerable to a write-what-where condition, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;75;;;CWE-787: Out-of-bounds Write;The vulnerability allows writing data outside of the intended buffer in the XML parser, which is a classic example of a write-what-where condition leading to potential memory corruption.;Vulners
PRION:CVE-2021-38443;Code injection;Eclipse CycloneDDS versions prior to 0.8.0 improperly handle invalid structures, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 17:15;75;;;CWE-129: Improper Validation of Array Index;"The vulnerability description mentions improper handling of ""invalid structures"" within an XML parser, suggesting a potential for out-of-bounds write operations.  This aligns with CWE-129, which addresses vulnerabilities stemming from array index validation issues.";Vulners
CVELIST:CVE-2021-38443;CVE-2021-38443 Eclipse CycloneDDS Improper Handling of Syntactically Invalid Structure;Eclipse CycloneDDS versions prior to 0.8.0 improperly handle invalid structures, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 15:16;66;MEDIUM;;CWE-129;This vulnerability falls under CWE-129: Improper Validation of Array Index, which occurs because the software does not properly validate an array index value, allowing an attacker to write outside the bounds of the intended memory.;Vulners
CVELIST:CVE-2021-38441;CVE-2021-38441 Eclipse CycloneDDS Write-what-where Condition;Eclipse CycloneDDS versions prior to 0.8.0 are vulnerable to a write-what-where condition, which may allow an attacker to write arbitrary values in the XML parser.;CycloneDDS;05/05/2022 15:15;66;MEDIUM;;CWE-787: Out-of-bounds Write;A write-what-where condition often leads to an out-of-bounds write vulnerability, where data is written past the intended buffer boundaries due to improper input validation. In this case, the vulnerability in the XML parser allows an attacker to control what and where data is written.;Vulners
UB:CVE-2021-38443;CVE-2021-38443;"Eclipse CycloneDDS versions prior to 0.8.0 improperly handle invalid
structures, which may allow an attacker to write arbitrary values in the
XML parser.";CycloneDDS;05/05/2022 00:00;98;CRITICAL;;CWE-129;This vulnerability falls under CWE-129: Improper Validation of Array Index, as the description indicates improper handling of invalid structures, suggesting a possible array index or buffer overflow when parsing XML data.;Vulners
UB:CVE-2021-38441;CVE-2021-38441;"Eclipse CycloneDDS versions prior to 0.8.0 are vulnerable to a
write-what-where condition, which may allow an attacker to write arbitrary
values in the XML parser.";CycloneDDS;05/05/2022 00:00;98;CRITICAL;;CWE-787: Out-of-bounds Write;The vulnerability allows an attacker to write data past the intended buffer boundary in the XML parser, potentially overwriting critical data or executing arbitrary code.;Vulners
CVE-2020-18735;CVE-2020-18735;A heap buffer overflow in /src/dds_stream.c of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;75;HIGH;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs when content intended for a heap-allocated buffer exceeds the buffer's boundaries and overwrites adjacent memory locations. In this case, the overflow exists in the /src/dds_stream.c file of the Eclipse IOT Cyclone DDS Project, potentially allowing attackers to cause a crash (denial of service) or execute arbitrary code.;Vulners
CVE-2020-18734;CVE-2020-18734;A stack buffer overflow in /ddsi/q_bitset.h of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;75;HIGH;;CWE-121;This vulnerability relates to a stack buffer overflow, a classic example of CWE-121. Data written to a buffer overflows the buffer's boundaries due to insufficient bounds checking, potentially overwriting adjacent memory on the stack. This can lead to a crash or, in worse scenarios, allow attackers to execute arbitrary code.;Vulners
NVD:CVE-2020-18734;CVE-2020-18734;A stack buffer overflow in /ddsi/q_bitset.h of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;75;HIGH;;CWE-121;CWE-121 (Stack-based Buffer Overflow) occurs when data written to a buffer on the stack exceeds the buffer's boundaries, overwriting adjacent memory locations. In this case, the overflow happens in the /ddsi/q_bitset.h file within the Eclipse IOT Cyclone DDS Project, potentially allowing an attacker to execute arbitrary code or cause a crash.;Vulners
OSV:CVE-2020-18735;CVE-2020-18735;A heap buffer overflow in /src/dds_stream.c of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;50;;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs when the program writes past the allocated memory on the heap.  In this case, the overflow happens in the DDS subscriber server component of Eclipse IOT Cyclone DDS, potentially allowing for arbitrary code execution.;Vulners
OSV:CVE-2020-18734;CVE-2020-18734;A stack buffer overflow in /ddsi/q_bitset.h of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;50;;;CWE-121;CWE-121 (Stack-based Buffer Overflow) occurs when data written to a buffer on the stack exceeds the buffer's allocated space, potentially overwriting adjacent memory locations. This can lead to crashes or allow attackers to execute arbitrary code.;Vulners
NVD:CVE-2020-18735;CVE-2020-18735;A heap buffer overflow in /src/dds_stream.c of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;75;HIGH;;CWE-122;CWE-122: Heap-based Buffer Overflow. This occurs because the code writes outside the allocated memory space on the heap, which can lead to crashes or potentially allow malicious code execution.;Vulners
PRION:CVE-2020-18735;Heap overflow;A heap buffer overflow in /src/dds_stream.c of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;50;;;CWE-122;CWE-122 (Heap-based Buffer Overflow) occurs when content intended for a section of memory allocated during runtime (the heap) overwrites the boundaries of that allocation, potentially overwriting critical data or allowing for arbitrary code execution.;Vulners
PRION:CVE-2020-18734;Stack overflow;A stack buffer overflow in /ddsi/q_bitset.h of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 21:15;50;;;CWE-121;CWE-121 (Stack-based Buffer Overflow) occurs when data written to a buffer on the stack exceeds the buffer's allocated space, potentially overwriting adjacent memory locations. In this case, the vulnerability in Eclipse IOT Cyclone DDS's q_bitset.h could allow an attacker to crash the DDS subscriber server or potentially execute arbitrary code.;Vulners
CVELIST:CVE-2020-18735;CVE-2020-18735;A heap buffer overflow in /src/dds_stream.c of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 20:07;0;NONE;;CWE-122;Heap-based buffer overflows occur when data written to a heap-allocated buffer exceeds the buffer's boundaries, potentially overwriting critical data structures and leading to crashes or code execution.;Vulners
CVELIST:CVE-2020-18734;CVE-2020-18734;A stack buffer overflow in /ddsi/q_bitset.h of Eclipse IOT Cyclone DDS Project v0.1.0 causes the DDS subscriber server to crash.;CycloneDDS;23/08/2021 20:07;0;NONE;;CWE-121;CWE-121 (Stack-based Buffer Overflow) occurs when data written to a buffer on the stack exceeds the buffer's allocated memory, potentially overwriting adjacent data and allowing for arbitrary code execution.;Vulners
UB:CVE-2020-18734;CVE-2020-18734;"A stack buffer overflow in /ddsi/q_bitset.h of Eclipse IOT Cyclone DDS
Project v0.1.0 causes the DDS subscriber server to crash.";CycloneDDS;23/08/2021 00:00;75;HIGH;;CWE-121;This vulnerability involves a stack buffer overflow, meaning data is written past the allocated space in memory. CWE-121, 'Stack-Based Buffer Overflow', aligns with this situation, as it occurs when a program writes more data to a buffer on the stack than what is allocated for that buffer.;Vulners
UB:CVE-2020-18735;CVE-2020-18735;"A heap buffer overflow in /src/dds_stream.c of Eclipse IOT Cyclone DDS
Project v0.1.0 causes the DDS subscriber server to crash.";CycloneDDS;23/08/2021 00:00;75;HIGH;;CWE-122;CWE-122 (Heap-Based Buffer Overflow) occurs when the code writes past the allocated memory on the heap, which can lead to crashes or potentially allow attackers to execute arbitrary code.;Vulners
NVD:CVE-2024-25724;CVE-2024-25724;"In RTI Connext Professional 5.3.1 through 6.1.0 before 6.1.1, a buffer overflow in XML parsing from Routing Service, Recording Service, Queuing Service, and Cloud Discovery Service allows attackers to execute code with the affected service's privileges, compromise the service's integrity, leak sensitive information, or crash the service. These attacks could be done via a remote malicious RTPS message; a compromised call with malicious parameters to the RTI_RoutingService_new, rti::recording::Service, RTI_QueuingService_new, or RTI_CDS_Service_new public APIs; or a compromised local file system containing a malicious XML file....";RTI Connext DDS;21/05/2024 19:15;73;HIGH;;CWE-120;CWE-120 (Classic Buffer Overflow) occurs when data written to a buffer exceeds the buffer's capacity, potentially overwriting adjacent memory locations. In this case, the vulnerability exists in the XML parsing functionality of several RTI Connext services, allowing attackers to send malicious input that could overflow a buffer.;Vulners
CVE-2024-25724;CVE-2024-25724;"In RTI Connext Professional 5.3.1 through 6.1.0 before 6.1.1, a buffer overflow in XML parsing from Routing Service, Recording Service, Queuing Service, and Cloud Discovery Service allows attackers to execute code with the affected service's privileges, compromise the service's integrity, leak sensitive information, or crash the service. These attacks could be done via a remote malicious RTPS message; a compromised call with malicious parameters to the RTI_RoutingService_new, rti::recording::Service, RTI_QueuingService_new, or RTI_CDS_Service_new public APIs; or a compromised local file system containing a malicious XML file....";RTI Connext DDS;21/05/2024 19:15;73;HIGH;;CWE-120;This vulnerability relates to a buffer overflow, which falls under CWE-120. The software doesn't properly control the boundaries of a buffer while parsing XML data, allowing an attacker to write data beyond the allocated space and potentially execute code.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-211;routerBalances[msg.sender][_local] can be inflated in repayAavePortal due to underflow in unchecked math;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/facets/PortalFacet.sol#L80-L113)

# Vulnerability details
    
    
      function repayAavePortal(
        address _local,
        uint256 _backingAmount,
        uint256 _feeAmount,
        uint256 _maxIn,
        bytes32 _transferId
      ) external {
        uint256 totalAmount = _backingAmount + _feeAmount; // in adopted
        uint256 routerBalance = s.routerBalances[msg.sender][_local]; // in local
    
        // Sanity check: has that much to spend
        if (routerBalance < _maxIn) revert PortalFacet__repayAavePortal_insufficientFunds();
    
        // Need to swap into adopted asset or asset that was backing the loan
        // The router will always be holding collateral in the local asset while the loaned asset
        // is the adopted asset
    
        // Swap for exact totalRepayAmount of adopted asset to repay aave
        (bool success, uint256 amountIn, address adopted) = AssetLogic.swapFromLocalAssetIfNeededForExactOut(
          _local,
          totalAmount,
          _maxIn
        );
    
        if (!success) revert PortalFacet__repayAavePortal_swapFailed();
    
        // decrement router balances
        unchecked {
          s.routerBalances[msg.sender][_local] -= amountIn;
        }
    
        // back loan
        _backLoan(_local, _backingAmount, _feeAmount, _transferId);
      }

<https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/libraries/AssetLogic.sol#L226-L250>
    
    
      function swapFromLocalAssetIfNeededForExactOut(
        address _asset,
        uint256 _amount,
        uint256 _maxIn
      )
        internal
        returns (
          bool,
          uint256,
          address
        )
      {
        AppStorage storage s = LibConnextStorage.connextStorage();
    
        // Get the token id
        (, bytes32 id) = s.tokenRegistry.getTokenId(_asset);
    
        // If the adopted asset is the local asset, no need to swap
        address adopted = s.canonicalToAdopted[id];
        if (adopted == _asset) {
          return (true, _amount, _asset);
        }
    
        return _swapAssetOut(id, _asset, adopted, _amount, _maxIn);
      }

When the _local is canonicalToAdopted,  AssetLogic.swapFromLocalAssetIfNeededForExactOut() will return the totalAmount as amountIn, and totalAmount is the total of two input values: _backingAmount + _feeAmount.

At L91, it checks for routerBalance < _maxIn, but there is no guarantee that _maxIn >= amountIn.

As a result, when repayAavePortal() is called with _backingAmount + _feeAmount > routerBalance and _local is an adopted asset, L108 will underflow, and the routerBalance can be inflated to a very high number.

<https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/facets/RoutersFacet.sol#L591-L593>
    
    
      // Sanity check: amount can be deducted for the router
      if (routerBalance < _amount) revert RoutersFacet__removeRouterLiquidity_insufficientFunds();

The routerBalance is used for sanity check and once it's been inflated, the router can withdraw possibly all the funds in the contract.

### Recommendation

Generally, we suggest not to use unchecked in critical storage updates
    
    
        if (!success) revert PortalFacet__repayAavePortal_swapFailed();
    
        // decrement router balances
        s.routerBalances[msg.sender][_local] -= amountIn;
    
        // back loan
        _backLoan(_local, _backingAmount, _feeAmount, _transferId);
      }  
  
---  
  
The text was updated successfully, but these errors were encountered:   
  
?? 1 ecmendenhall reacted with thumbs up emoji

All reactions

  * ?? 1 reaction
...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-20;This vulnerability is a classic example of CWE-20: Improper Input Validation. The code doesn't adequately validate that the '_maxIn' parameter is greater than or equal to the 'amountIn' calculated after the swap. This lack of validation allows for an attacker to manipulate the 'amountIn' value, leading to an underflow when subtracting from the 'routerBalance'.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-175;Missing whenNotPaused modifier;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/b4532655071566b33c41eac46e75be29b4a381ed/contracts/contracts/core/connext/facets/StableSwapFacet.sol#L279-L286)

# Vulnerability details

## Impact

In StableSwapFacet.sol, two swapping functions contain the whenNotPaused modifier while swapExactOut() and addSwapLiquidity() do not. All functions to swap and add liquidity should contain the same modifiers to stop transactions while paused.

## Proof of Concept

_**Example with modifier**_
    
    
      function swapExact(
        bytes32 canonicalId,
        uint256 amountIn,
        address assetIn,
        address assetOut,
        uint256 minAmountOut,
        uint256 deadline
      ) external payable nonReentrant deadlineCheck(deadline) whenNotPaused returns (uint256) {
    

_**Examples without modifier**_
    
    
      function swapExactOut(
        bytes32 canonicalId,
        uint256 amountOut,
        address assetIn,
        address assetOut,
        uint256 maxAmountIn,
        uint256 deadline
      ) external payable nonReentrant deadlineCheck(deadline) returns (uint256) {
    

and
    
    
      function addSwapLiquidity(
        bytes32 canonicalId,
        uint256[] calldata amounts,
        uint256 minToMint,
        uint256 deadline
      ) external nonReentrant deadlineCheck(deadline) returns (uint256) {
        return s.swapStorages[canonicalId].addLiquidity(amounts, minToMint);
      }
    

## Tools Used

Manual review.

## Recommended Mitigation Steps

Add the whenNotPaused modifier to all functions that perform swaps or liquidity additions...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-693: Protection Mechanism Failure;The code misses applying the 'whenNotPaused' modifier consistently to all relevant functions (swapExactOut and addSwapLiquidity), potentially allowing them to execute even when the contract is supposed to be paused. This inconsistency represents a failure in the intended protection mechanism.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-223;Current implementation of arbitrary call execute failure handler may break some use case for example NFT bridge.;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/helpers/Executor.sol#L113-L192)  
<https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/helpers/Executor.sol#L194-L213>

# Vulnerability details

## Impact

Current implementation of arbitrary call execute failure handler may break some use case for example NFT Bridge.

In the case of NFT Bridge, NFT may be lost forever.

This is likely to be happened in the case of out of gas.

## Proof of Concept

Relayer receive the message to unlock BAYC on ETH chain. Relayer call execute on BridgeFacet which then call execute in Executor internally...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-20;This vulnerability is most likely related to CWE-20: Improper Input Validation. The description mentions 'arbitrary call execute failure handler' and how it could 'break some use case' like an NFT bridge. This suggests the code may not be adequately validating inputs or handling unexpected failures during execution, potentially leading to unintended consequences.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-154;Did Not Approve To Zero First Causing Certain Token Transfer To Fail;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/facets/BridgeFacet.sol#L984)  
<https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/libraries/AssetLogic.sol#L347>

# Vulnerability details

## Proof-of-Concept

Some tokens (like USDT) do not work when changing the allowance from an existing non-zero allowance value. For example Tether (USDT)'s approve() function will revert if the current approval is not zero, to protect against front-running changes of approvals.

#### Instance 1 - BridgeFacet._reconcileProcessPortal

The following function must be approved by zero first, and then the  SafeERC20.safeIncreaseAllowance function can be called...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-494;The code references an external dependency that introduces a security weakness. In this case, the vulnerability arises from the specific implementation of the `approve()` function in certain tokens like USDT, where changing an existing non-zero allowance can lead to a revert. This behavior, while intended to prevent front-running, creates a dependency on the specific token's implementation and makes the code susceptible to errors.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-160;Bridging could be temporarily disrupted when setConnext is called without deactivating sponsorVault;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/facets/BridgeFacet.sol#L827-L850)  
<https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/helpers/SponsorVault.sol#L138-L140>

# Vulnerability details

When a sponsor wants to stop sponsoring bridge fees, it's possible that they call SponsorVault.setConnext to stop allowing Connext to reimburse fees, but forgot to inform the Connext team. This will cause bridging executions to be temporarily disrupted.

For fee reimbursement to work, both the Bridge and SponsorVault must point to each other...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-367: Time-of-check Time-of-use (TOCTOU) Race Condition;The vulnerability arises because there's a time gap between checking the sponsor status and the bridge execution. The sponsor status can change within this gap, leading to a race condition.;Vulners
CODE423N4:2022-06-CONNEXT-FINDINGS-ISSUES-196;_handleExecuteTransaction may not working correctly on fee-on-transfer tokens. Moreover, if it is failed, fund may be locked forever.;"[Lines of code](https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/facets/BridgeFacet.sol#L856-L877)  
<https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/helpers/Executor.sol#L142-L144>  
<https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/helpers/Executor.sol#L160-L166>  
<https://github.com/code-423n4/2022-06-connext/blob/4dd6149748b635f95460d4c3924c7e3fb6716967/contracts/contracts/core/connext/helpers/Executor.sol#L194-L213>

# Vulnerability details

## Impact

_handleExecuteTransaction may not working correctly on fee-on-transfer tokens. As duplicated fee is applied to fee on transfer token when executing a arbitrary call message passing request...";RTI Connext DDS;19/06/2022 00:00;0;;;CWE-20;This vulnerability appears to be related to improper input validation, specifically how fee-on-transfer tokens are handled during execution, potentially leading to unexpected double fee application. ;Vulners
